DateCrawled,Price,VehicleType,RegistrationYear,Gearbox,Power,Model,Mileage,RegistrationMonth,FuelType,Brand,NotRepaired,DateCreated,NumberOfPictures,PostalCode,LastSeen
14/03/2016 17:53,5999,wagon,2005,auto,0,c_klasse,150000,6,gasoline,mercedes_benz,no,14/03/2016 00:00,0,72555,02/04/2016 03:15
07/03/2016 17:57,6550,bus,2006,manual,140,touran,150000,4,gasoline,volkswagen,no,07/03/2016 00:00,0,23566,12/03/2016 13:46
21/03/2016 02:01,750,sedan,1999,manual,75,fiesta,150000,3,petrol,ford,no,21/03/2016 00:00,0,68309,29/03/2016 15:17
19/03/2016 21:55,5000,small,2009,auto,71,fortwo,40000,3,petrol,smart,no,19/03/2016 00:00,0,46238,07/04/2016 14:58
14/03/2016 22:53,5500,sedan,2004,manual,102,golf,125000,10,petrol,volkswagen,no,14/03/2016 00:00,0,16515,15/03/2016 19:47
04/04/2016 11:52,4800,sedan,1999,auto,306,s_klasse,150000,1,petrol,mercedes_benz,,04/04/2016 00:00,0,67547,06/04/2016 12:47
05/03/2016 14:25,3200,small,2005,manual,55,fox,80000,11,petrol,volkswagen,no,19/02/2016 00:00,0,57577,07/04/2016 08:45
07/03/2016 12:50,1650,sedan,2007,manual,116,focus,150000,7,gasoline,ford,no,07/03/2016 00:00,0,96450,14/03/2016 16:16
01/04/2016 17:49,7200,wagon,2005,auto,150,c_klasse,150000,10,gasoline,mercedes_benz,no,01/04/2016 00:00,0,68519,05/04/2016 13:16
25/03/2016 18:55,1050,small,2003,manual,54,seicento,150000,11,petrol,fiat,no,25/03/2016 00:00,0,22851,07/04/2016 01:18
07/03/2016 21:57,15000,wagon,2008,,0,a6,150000,5,gasoline,audi,,07/03/2016 00:00,0,33178,07/04/2016 11:17
15/03/2016 11:58,10000,sedan,1972,auto,220,,30000,7,petrol,sonstige_autos,no,15/03/2016 00:00,0,17489,06/04/2016 00:16
23/03/2016 17:56,500,,2017,,0,tigra,150000,0,petrol,opel,,23/03/2016 00:00,0,27721,23/03/2016 17:56
25/03/2016 18:47,1099,wagon,1998,manual,170,5er,150000,10,lpg,bmw,,25/03/2016 00:00,0,97833,25/03/2016 18:47
22/03/2016 10:50,499,small,1998,manual,55,1_reihe,150000,7,petrol,peugeot,no,22/03/2016 00:00,0,12349,31/03/2016 06:17
11/03/2016 10:52,11950,wagon,2010,auto,150,c_klasse,125000,2,petrol,mercedes_benz,yes,11/03/2016 00:00,0,22359,17/03/2016 15:47
16/03/2016 20:57,2250,wagon,1993,manual,113,e_klasse,150000,7,gasoline,mercedes_benz,no,16/03/2016 00:00,0,90439,17/03/2016 20:44
30/03/2016 18:37,750,wagon,1999,manual,60,astra,150000,3,gasoline,opel,yes,30/03/2016 00:00,0,4916,07/04/2016 09:44
26/03/2016 15:58,1800,sedan,1992,manual,109,other,150000,4,petrol,mercedes_benz,no,26/03/2016 00:00,0,33142,06/04/2016 04:15
28/03/2016 18:45,8500,small,2012,manual,87,corsa,20000,10,petrol,opel,no,28/03/2016 00:00,0,15344,07/04/2016 00:44
04/04/2016 07:58,13500,sedan,2007,auto,231,7er,150000,9,gasoline,bmw,no,04/04/2016 00:00,0,51103,06/04/2016 10:17
29/03/2016 11:58,1900,wagon,1998,manual,125,a4,150000,1,petrol,audi,no,29/03/2016 00:00,0,27324,05/04/2016 21:15
25/03/2016 10:56,2590,wagon,2002,manual,131,passat,150000,8,gasoline,volkswagen,no,25/03/2016 00:00,0,83395,26/03/2016 21:15
22/03/2016 21:37,75,wagon,1998,,0,golf,150000,0,petrol,volkswagen,,22/03/2016 00:00,0,72393,22/03/2016 21:37
14/03/2016 22:46,600,small,2002,manual,75,twingo,150000,12,petrol,renault,yes,14/03/2016 00:00,0,45659,31/03/2016 22:44
14/03/2016 17:47,1650,,2005,manual,0,a_klasse,150000,5,gasoline,mercedes_benz,yes,14/03/2016 00:00,0,49757,22/03/2016 12:17
17/03/2016 22:56,3000,small,2004,manual,64,polo,125000,8,petrol,volkswagen,no,17/03/2016 00:00,0,88045,05/04/2016 21:18
20/03/2016 20:44,4000,wagon,2001,auto,180,a6,150000,6,gasoline,audi,no,20/03/2016 00:00,0,96199,07/04/2016 04:47
04/04/2016 10:57,850,wagon,1997,manual,75,astra,150000,7,petrol,opel,no,04/04/2016 00:00,0,48159,06/04/2016 12:45
20/03/2016 10:52,12750,sedan,2008,manual,160,a4,150000,4,petrol,audi,no,20/03/2016 00:00,0,85375,06/04/2016 07:45
13/03/2016 19:37,1900,coupe,1989,manual,73,escort,70000,8,petrol,ford,no,13/03/2016 00:00,0,70372,06/04/2016 18:18
09/03/2016 22:06,5949,sedan,2007,manual,80,golf,125000,4,petrol,volkswagen,no,09/03/2016 00:00,0,61267,12/03/2016 09:17
26/03/2016 16:50,9899,sedan,2008,auto,249,,150000,8,petrol,sonstige_autos,no,26/03/2016 00:00,0,68766,06/04/2016 05:17
20/03/2016 11:46,18400,wagon,2013,auto,140,passat,70000,11,gasoline,volkswagen,no,20/03/2016 00:00,0,78073,06/04/2016 09:17
21/03/2016 13:58,1600,bus,1992,manual,77,transporter,150000,5,gasoline,volkswagen,no,21/03/2016 00:00,0,32683,31/03/2016 17:45
12/03/2016 13:26,3000,bus,2003,manual,87,ducato,150000,9,gasoline,fiat,no,12/03/2016 00:00,0,56290,06/04/2016 16:16
09/03/2016 21:40,1500,small,2002,manual,90,2_reihe,150000,11,gasoline,peugeot,no,09/03/2016 00:00,0,12524,03/04/2016 20:16
31/03/2016 15:52,550,bus,2001,manual,114,almera,150000,1,gasoline,nissan,no,31/03/2016 00:00,0,30880,04/04/2016 08:16
06/03/2016 12:41,18500,wagon,2012,manual,170,c_klasse,125000,1,gasoline,mercedes_benz,no,06/03/2016 00:00,0,8056,06/04/2016 05:45
22/03/2016 05:36,0,small,2003,manual,0,ka,150000,3,petrol,ford,,22/03/2016 00:00,0,73525,23/03/2016 15:19
02/04/2016 22:56,1500,,2018,auto,75,polo,150000,3,,volkswagen,no,02/04/2016 00:00,0,13593,03/04/2016 00:45
13/03/2016 01:00,16499,sedan,2009,auto,235,5er,150000,5,gasoline,bmw,no,13/03/2016 00:00,0,71032,20/03/2016 13:19
07/03/2016 08:54,750,small,2003,manual,60,fiesta,150000,8,petrol,ford,no,07/03/2016 00:00,0,33335,19/03/2016 22:47
28/03/2016 11:38,330,small,1999,manual,90,megane,150000,3,petrol,renault,yes,28/03/2016 00:00,0,15344,06/04/2016 13:17
29/03/2016 10:54,2750,small,2008,manual,91,sirion,150000,3,petrol,daihatsu,no,29/03/2016 00:00,0,89340,05/04/2016 20:18
25/03/2016 14:52,2200,small,2003,manual,75,corsa,150000,5,petrol,opel,no,25/03/2016 00:00,0,34123,25/03/2016 14:52
26/03/2016 14:54,12999,sedan,2011,manual,140,tiguan,150000,5,gasoline,volkswagen,,26/03/2016 00:00,0,44287,29/03/2016 17:47
27/03/2016 23:36,1700,,2009,auto,0,,150000,3,petrol,ford,no,27/03/2016 00:00,0,59063,28/03/2016 08:42
24/03/2016 10:55,850,sedan,2001,manual,0,focus,150000,4,gasoline,ford,no,24/03/2016 00:00,0,50126,24/03/2016 10:55
18/03/2016 12:49,3900,,2017,manual,75,a2,150000,10,gasoline,audi,,18/03/2016 00:00,0,25725,22/03/2016 10:45
12/03/2016 13:53,3990,small,2003,auto,61,a2,150000,1,gasoline,audi,no,12/03/2016 00:00,0,9130,06/04/2016 21:18
31/03/2016 18:43,1250,small,2004,manual,75,corsa,150000,6,petrol,opel,yes,31/03/2016 00:00,0,52499,31/03/2016 18:43
03/04/2016 16:56,12850,sedan,2005,auto,218,x_reihe,150000,10,gasoline,bmw,no,03/04/2016 00:00,0,48480,05/04/2016 16:46
21/03/2016 16:51,550,sedan,1989,manual,136,other,150000,3,petrol,mercedes_benz,yes,21/03/2016 00:00,0,66954,06/04/2016 16:46
14/03/2016 20:54,6000,small,2008,manual,83,jazz,50000,5,petrol,honda,no,14/03/2016 00:00,0,33719,06/04/2016 09:45
05/04/2016 00:32,0,,1990,auto,0,e_klasse,80000,6,petrol,mercedes_benz,no,04/04/2016 00:00,0,35415,05/04/2016 12:28
26/03/2016 15:52,1950,small,2002,manual,75,lupo,150000,10,gasoline,volkswagen,no,26/03/2016 00:00,0,54347,29/03/2016 18:18
09/03/2016 15:54,3599,bus,2006,manual,0,scenic,90000,7,,renault,no,09/03/2016 00:00,0,42719,12/03/2016 15:47
31/03/2016 18:45,1290,sedan,1999,auto,144,omega,150000,10,petrol,opel,no,31/03/2016 00:00,0,52399,06/04/2016 12:17
25/03/2016 08:57,10500,small,2014,manual,60,fiesta,20000,4,petrol,ford,no,25/03/2016 00:00,0,25421,06/04/2016 07:16
26/03/2016 21:41,9990,small,2009,manual,109,cooper,40000,10,gasoline,mini,no,26/03/2016 00:00,0,97082,06/04/2016 12:18
07/03/2016 18:43,3999,small,2003,manual,90,one,150000,10,petrol,mini,,07/03/2016 00:00,0,78166,07/04/2016 02:17
04/04/2016 20:44,11700,suv,2008,manual,152,freelander,150000,7,gasoline,land_rover,no,04/04/2016 00:00,0,16356,06/04/2016 22:46
04/04/2016 14:50,500,wagon,2003,manual,90,focus,150000,8,gasoline,ford,,04/04/2016 00:00,0,12277,04/04/2016 14:50
24/03/2016 22:49,0,wagon,2000,manual,0,,125000,12,other,sonstige_autos,no,24/03/2016 00:00,0,47799,26/03/2016 10:47
01/04/2016 00:58,12800,wagon,2011,manual,150,focus,80000,12,petrol,ford,yes,31/03/2016 00:00,0,63768,07/04/2016 03:17
22/03/2016 11:51,1399,small,2000,manual,58,clio,150000,9,petrol,renault,no,22/03/2016 00:00,0,88239,31/03/2016 07:17
01/04/2016 11:56,1450,small,2003,manual,50,arosa,150000,2,petrol,seat,,01/04/2016 00:00,0,21680,07/04/2016 08:46
05/04/2016 09:55,3299,,2017,manual,101,,150000,1,,audi,no,05/04/2016 00:00,0,78054,07/04/2016 13:16
08/03/2016 10:53,8600,small,2012,manual,82,fiesta,20000,6,petrol,ford,no,08/03/2016 00:00,0,87700,05/04/2016 01:18
07/03/2016 17:51,499,small,2001,manual,50,fiesta,150000,7,petrol,ford,no,07/03/2016 00:00,0,30629,14/03/2016 05:15
05/03/2016 21:55,3950,wagon,2004,manual,121,6_reihe,150000,7,gasoline,mazda,no,05/03/2016 00:00,0,45699,07/04/2016 03:45
28/03/2016 18:59,9999,sedan,2005,auto,224,e_klasse,150000,8,gasoline,mercedes_benz,,28/03/2016 00:00,0,68169,30/03/2016 11:17
30/03/2016 22:42,11000,coupe,2009,manual,122,scirocco,125000,4,petrol,volkswagen,no,30/03/2016 00:00,0,47803,05/04/2016 13:16
18/03/2016 14:25,4900,wagon,2006,manual,155,vectra,150000,2,petrol,opel,no,18/03/2016 00:00,0,65594,30/03/2016 22:46
15/03/2016 19:44,550,sedan,1997,manual,75,megane,150000,7,petrol,renault,,15/03/2016 00:00,0,14943,30/03/2016 08:46
09/03/2016 11:58,3400,,2017,manual,143,c_klasse,150000,0,,mercedes_benz,,09/03/2016 00:00,0,32257,27/03/2016 21:18
13/03/2016 22:47,4000,bus,2011,manual,101,doblo,150000,11,gasoline,fiat,no,13/03/2016 00:00,0,47877,21/03/2016 18:16
06/03/2016 19:50,10700,coupe,2009,manual,160,scirocco,90000,9,petrol,volkswagen,no,06/03/2016 00:00,0,50739,06/04/2016 23:16
21/03/2016 10:55,799,wagon,1993,manual,90,passat,150000,4,,volkswagen,no,21/03/2016 00:00,0,2747,29/03/2016 19:16
21/03/2016 21:48,1650,small,2002,manual,75,clio,150000,8,hybrid,renault,,21/03/2016 00:00,0,28325,24/03/2016 11:44
31/03/2016 00:57,1399,,2005,manual,70,fiesta,150000,0,,ford,no,30/03/2016 00:00,0,54292,06/04/2016 01:16
31/03/2016 15:47,16750,sedan,2013,manual,122,a_klasse,30000,4,petrol,mercedes_benz,no,31/03/2016 00:00,0,71067,02/04/2016 11:16
01/04/2016 23:56,690,small,1997,manual,60,fiesta,90000,7,petrol,ford,no,01/04/2016 00:00,0,94327,06/04/2016 05:16
13/03/2016 21:22,0,wagon,1998,manual,90,escort,150000,0,petrol,ford,yes,13/03/2016 00:00,0,63225,06/04/2016 00:16
23/03/2016 23:43,2900,bus,1996,manual,68,transporter,150000,12,gasoline,volkswagen,no,23/03/2016 00:00,0,48147,06/04/2016 06:45
02/04/2016 22:25,15200,convertible,2008,auto,170,3er,125000,8,petrol,bmw,no,02/04/2016 00:00,0,65193,03/04/2016 13:26
14/03/2016 17:57,5600,wagon,2004,auto,177,5er,150000,7,gasoline,bmw,no,14/03/2016 00:00,0,66763,14/03/2016 17:57
08/03/2016 10:38,3800,suv,1999,auto,220,grand,150000,7,lpg,jeep,no,08/03/2016 00:00,0,26802,30/03/2016 10:47
14/03/2016 16:43,12000,,2016,manual,131,transporter,150000,4,,volkswagen,no,14/03/2016 00:00,0,14053,16/03/2016 06:47
12/03/2016 02:36,6490,small,2012,manual,80,fusion,50000,4,petrol,ford,no,12/03/2016 00:00,0,85748,05/04/2016 20:17
31/03/2016 12:42,850,small,2000,manual,60,punto,150000,2,petrol,fiat,,31/03/2016 00:00,0,50321,04/04/2016 04:15
19/03/2016 16:44,1150,small,2001,auto,60,micra,125000,7,petrol,nissan,no,19/03/2016 00:00,0,12349,20/03/2016 18:45
03/04/2016 12:38,75,small,1996,manual,60,fiesta,150000,12,petrol,ford,,03/04/2016 00:00,0,7950,07/04/2016 14:57
23/03/2016 08:51,1450,sedan,1998,manual,170,e_klasse,150000,7,petrol,mercedes_benz,no,23/03/2016 00:00,0,90473,30/03/2016 17:44
14/03/2016 22:38,1750,small,2002,manual,75,corsa,150000,2,petrol,opel,no,14/03/2016 00:00,0,63633,06/04/2016 20:45
11/03/2016 12:48,450,small,1996,manual,45,corsa,150000,0,petrol,opel,,11/03/2016 00:00,0,45739,16/03/2016 20:25
08/03/2016 19:50,14500,suv,2011,manual,150,other,40000,1,gasoline,renault,no,08/03/2016 00:00,0,97204,05/04/2016 15:45
20/03/2016 18:48,3350,small,2003,auto,90,corsa,125000,10,petrol,opel,no,20/03/2016 00:00,0,44143,30/03/2016 07:16
22/03/2016 12:56,1200,sedan,1997,manual,150,a4,150000,0,petrol,audi,,22/03/2016 00:00,0,54298,06/04/2016 02:16
24/03/2016 04:53,3100,suv,1996,manual,96,other,150000,10,petrol,suzuki,no,23/03/2016 00:00,0,93444,24/03/2016 22:55
21/03/2016 23:38,13499,sedan,2009,manual,122,golf,80000,10,petrol,volkswagen,,21/03/2016 00:00,0,42781,05/04/2016 13:45
23/03/2016 14:47,12790,wagon,2009,auto,177,5er,150000,1,gasoline,bmw,,23/03/2016 00:00,0,46539,29/03/2016 19:49
21/03/2016 15:39,3300,sedan,2002,manual,101,golf,150000,1,gasoline,volkswagen,no,21/03/2016 00:00,0,55543,06/04/2016 13:16
15/03/2016 23:42,1490,small,1996,manual,112,other,150000,6,petrol,rover,no,15/03/2016 00:00,0,86150,17/03/2016 20:47
17/03/2016 12:54,2499,sedan,1984,manual,109,other,150000,3,petrol,mercedes_benz,no,17/03/2016 00:00,0,81375,06/04/2016 17:15
06/03/2016 19:06,9100,wagon,2009,manual,140,insignia,125000,9,petrol,opel,no,06/03/2016 00:00,0,56412,12/03/2016 14:45
25/03/2016 12:58,11900,suv,2006,auto,349,other,150000,3,lpg,chrysler,,25/03/2016 00:00,0,82266,06/04/2016 15:44
06/03/2016 20:38,999,small,1997,manual,60,ka,150000,12,petrol,ford,no,06/03/2016 00:00,0,76872,06/04/2016 23:16
16/03/2016 18:49,1500,wagon,1999,manual,0,e_klasse,150000,6,petrol,mercedes_benz,,16/03/2016 00:00,0,26871,20/03/2016 19:17
30/03/2016 16:56,2600,,2017,manual,100,meriva,150000,6,petrol,opel,,30/03/2016 00:00,0,46286,07/04/2016 08:16
05/03/2016 17:06,450,small,1996,manual,60,polo,150000,6,,volkswagen,no,05/03/2016 00:00,0,56182,05/03/2016 20:49
05/04/2016 09:25,100,sedan,1997,manual,75,polo,150000,5,petrol,volkswagen,yes,05/04/2016 00:00,0,57583,05/04/2016 12:27
03/04/2016 19:54,18930,small,2014,manual,140,,30000,6,petrol,seat,no,03/04/2016 00:00,0,45721,05/04/2016 20:45
25/03/2016 13:51,1749,bus,2003,manual,115,other,150000,9,petrol,citroen,,25/03/2016 00:00,0,47441,30/03/2016 03:46
29/03/2016 20:29,550,small,2001,manual,60,1_reihe,150000,6,petrol,peugeot,,29/03/2016 00:00,0,65626,02/04/2016 21:51
15/03/2016 20:46,12000,wagon,2009,,190,a6,150000,11,gasoline,audi,yes,15/03/2016 00:00,0,30966,20/03/2016 19:17
02/04/2016 11:37,2500,sedan,1993,manual,116,3er,100000,0,gasoline,bmw,no,02/04/2016 00:00,0,38446,02/04/2016 11:37
11/03/2016 18:55,2950,wagon,2004,manual,122,signum,150000,10,petrol,opel,no,11/03/2016 00:00,0,38112,14/03/2016 16:48
17/03/2016 17:44,900,,2017,auto,0,astra,90000,7,,opel,no,17/03/2016 00:00,0,41239,17/03/2016 17:44
10/03/2016 19:56,520,small,2001,,0,fortwo,150000,0,gasoline,smart,,10/03/2016 00:00,0,21335,11/03/2016 08:17
28/03/2016 13:44,4800,suv,2004,manual,133,pajero,150000,5,gasoline,mitsubishi,no,28/03/2016 00:00,0,36199,02/04/2016 17:45
25/03/2016 18:57,3600,wagon,2005,auto,131,passat,150000,2,gasoline,volkswagen,no,25/03/2016 00:00,0,32816,03/04/2016 00:17
12/03/2016 15:57,9990,wagon,2008,manual,170,c_klasse,150000,12,gasoline,mercedes_benz,no,12/03/2016 00:00,0,36381,14/03/2016 07:46
10/03/2016 00:49,4700,sedan,2002,manual,155,,150000,3,petrol,sonstige_autos,no,09/03/2016 00:00,0,77656,10/03/2016 01:48
21/03/2016 14:54,6200,wagon,2007,auto,140,a4,150000,6,gasoline,audi,no,21/03/2016 00:00,0,1067,21/03/2016 14:54
11/03/2016 19:57,800,,2016,,60,other,100000,3,,volkswagen,,11/03/2016 00:00,0,2829,06/04/2016 01:46
31/03/2016 13:37,230,small,1995,manual,45,1_reihe,60000,12,petrol,peugeot,yes,31/03/2016 00:00,0,44652,06/04/2016 05:46
06/03/2016 17:26,6999,sedan,2003,auto,177,e_klasse,125000,6,petrol,mercedes_benz,no,06/03/2016 00:00,0,56075,15/03/2016 00:15
10/03/2016 23:36,2300,sedan,1990,manual,99,3er,150000,4,petrol,bmw,no,10/03/2016 00:00,0,83209,17/03/2016 09:16
27/03/2016 11:54,1350,wagon,1999,manual,101,astra,150000,2,lpg,opel,no,27/03/2016 00:00,0,52441,29/03/2016 00:47
23/03/2016 13:45,299,wagon,1998,manual,44,other,150000,1,petrol,ford,yes,23/03/2016 00:00,0,70197,23/03/2016 13:45
22/03/2016 14:53,6300,sedan,2006,manual,83,civic,125000,10,petrol,honda,no,22/03/2016 00:00,0,40878,06/04/2016 05:15
02/04/2016 02:57,2150,sedan,1997,manual,193,a8,150000,9,lpg,audi,no,02/04/2016 00:00,0,48153,06/04/2016 06:17
17/03/2016 23:53,4990,bus,2006,manual,177,verso,150000,10,gasoline,toyota,no,17/03/2016 00:00,0,90443,29/03/2016 12:16
14/03/2016 19:25,6990,wagon,2009,manual,110,passat,150000,1,gasoline,volkswagen,no,14/03/2016 00:00,0,55494,06/04/2016 14:47
15/03/2016 11:53,3899,wagon,2001,manual,131,,150000,5,gasoline,volkswagen,no,15/03/2016 00:00,0,17309,06/04/2016 00:17
14/03/2016 16:39,1999,sedan,1999,auto,150,3er,150000,1,petrol,bmw,no,14/03/2016 00:00,0,13409,14/03/2016 16:39
25/03/2016 10:56,300,convertible,1991,manual,0,golf,70000,0,petrol,volkswagen,yes,25/03/2016 00:00,0,26639,28/03/2016 10:17
05/04/2016 12:50,7200,bus,2006,auto,185,carnival,100000,9,gasoline,kia,no,05/04/2016 00:00,0,32105,05/04/2016 12:50
25/03/2016 20:49,13200,small,2013,manual,90,one,50000,1,gasoline,mini,no,25/03/2016 00:00,0,93177,07/04/2016 03:17
19/03/2016 09:48,3200,sedan,1998,manual,140,other,60000,3,petrol,mazda,no,19/03/2016 00:00,0,73614,29/03/2016 22:15
30/03/2016 20:37,500,bus,1999,manual,0,scenic,150000,3,petrol,renault,yes,30/03/2016 00:00,0,51109,07/04/2016 12:44
29/03/2016 02:57,11900,wagon,2008,auto,233,a6,150000,9,gasoline,audi,,29/03/2016 00:00,0,25524,01/04/2016 20:45
31/03/2016 13:56,1400,,2016,manual,136,3_reihe,150000,4,,peugeot,no,31/03/2016 00:00,0,6484,31/03/2016 13:56
23/03/2016 20:47,690,small,1999,manual,50,polo,150000,5,petrol,volkswagen,no,23/03/2016 00:00,0,82377,06/04/2016 02:15
12/03/2016 14:52,12490,wagon,2009,manual,200,octavia,125000,1,petrol,skoda,no,12/03/2016 00:00,0,91522,24/03/2016 11:15
20/03/2016 16:50,3600,sedan,2004,auto,145,mondeo,125000,1,petrol,ford,no,20/03/2016 00:00,0,50829,06/04/2016 22:45
02/04/2016 20:55,1600,sedan,1995,manual,60,golf,150000,2,petrol,volkswagen,no,02/04/2016 00:00,0,47661,06/04/2016 21:44
09/03/2016 10:54,800,sedan,1995,manual,150,3er,150000,0,,bmw,no,09/03/2016 00:00,0,94405,09/03/2016 11:39
11/03/2016 15:37,1180,sedan,1998,manual,60,fiesta,150000,10,petrol,ford,no,11/03/2016 00:00,0,52068,12/03/2016 05:15
21/03/2016 00:48,0,small,1989,,54,,150000,0,petrol,volkswagen,,20/03/2016 00:00,0,89520,07/04/2016 14:32
08/03/2016 12:54,7600,sedan,2012,manual,85,polo,80000,3,petrol,volkswagen,,08/03/2016 00:00,0,38442,09/03/2016 11:16
19/03/2016 13:37,11890,wagon,2008,auto,232,a6,150000,3,gasoline,audi,no,19/03/2016 00:00,0,88326,05/04/2016 22:45
04/04/2016 13:50,6250,sedan,2007,manual,131,mondeo,125000,11,petrol,ford,no,04/04/2016 00:00,0,31224,06/04/2016 15:16
07/03/2016 07:37,2000,,2017,,75,golf,125000,0,petrol,volkswagen,,07/03/2016 00:00,0,88499,28/03/2016 01:18
11/03/2016 16:06,2900,sedan,1995,auto,286,7er,150000,3,petrol,bmw,no,11/03/2016 00:00,0,35792,17/03/2016 12:47
01/04/2016 15:38,4635,sedan,2005,manual,102,golf,150000,2,petrol,volkswagen,no,01/04/2016 00:00,0,73066,05/04/2016 10:16
29/03/2016 20:50,10500,bus,2012,manual,116,c_max,20000,6,gasoline,ford,no,29/03/2016 00:00,0,50374,06/04/2016 07:17
24/03/2016 18:49,7700,coupe,2003,manual,170,3er,150000,5,petrol,bmw,no,24/03/2016 00:00,0,42119,07/04/2016 13:15
22/03/2016 18:41,1800,bus,2004,manual,113,scenic,125000,3,petrol,renault,no,22/03/2016 00:00,0,10179,22/03/2016 18:41
19/03/2016 22:56,8999,coupe,1995,auto,0,,150000,4,petrol,mercedes_benz,no,19/03/2016 00:00,0,59174,06/04/2016 00:15
15/03/2016 15:52,2500,sedan,2003,manual,87,meriva,150000,9,petrol,opel,no,15/03/2016 00:00,0,21683,28/03/2016 07:47
28/03/2016 21:56,2222,wagon,2003,manual,116,primera,150000,1,petrol,nissan,,28/03/2016 00:00,0,64546,07/04/2016 07:15
12/03/2016 10:37,2489,coupe,1999,manual,136,clk,150000,0,petrol,mercedes_benz,no,12/03/2016 00:00,0,33607,06/04/2016 01:17
03/04/2016 12:54,2800,sedan,2000,manual,118,3er,150000,2,petrol,bmw,no,03/04/2016 00:00,0,92555,05/04/2016 11:45
17/03/2016 16:45,500,small,2001,manual,0,lupo,125000,5,petrol,volkswagen,no,17/03/2016 00:00,0,46244,19/03/2016 16:18
19/03/2016 02:39,5000,wagon,2008,manual,105,golf,150000,1,gasoline,volkswagen,no,18/03/2016 00:00,0,23968,22/03/2016 14:45
28/03/2016 18:40,3000,coupe,1993,auto,150,e_klasse,150000,8,petrol,mercedes_benz,no,28/03/2016 00:00,0,70825,07/04/2016 00:17
09/03/2016 13:57,4500,suv,1982,manual,105,other,150000,3,gasoline,toyota,no,09/03/2016 00:00,0,27777,06/04/2016 10:44
29/03/2016 18:39,2500,wagon,1996,manual,125,a4,150000,3,petrol,audi,no,29/03/2016 00:00,0,54597,06/04/2016 04:16
28/03/2016 15:54,1499,sedan,1999,manual,75,golf,150000,11,petrol,volkswagen,no,28/03/2016 00:00,0,71297,06/04/2016 20:46
19/03/2016 17:45,13750,sedan,2014,manual,86,golf,50000,2,petrol,volkswagen,no,19/03/2016 00:00,0,31275,07/04/2016 03:47
29/03/2016 09:25,16300,bus,2004,manual,174,transporter,150000,12,gasoline,volkswagen,no,29/03/2016 00:00,0,60314,07/04/2016 09:17
29/03/2016 17:48,750,small,2001,manual,60,punto,150000,2,petrol,fiat,no,29/03/2016 00:00,0,71083,06/04/2016 03:45
11/03/2016 08:56,9000,wagon,2006,auto,232,a4,150000,11,gasoline,audi,no,11/03/2016 00:00,0,7368,11/03/2016 22:15
14/03/2016 10:45,11490,bus,2012,manual,105,altea,90000,2,gasoline,seat,no,14/03/2016 00:00,0,22043,03/04/2016 10:20
04/04/2016 15:59,5800,small,2009,manual,80,corsa,30000,3,petrol,opel,no,04/04/2016 00:00,0,57482,04/04/2016 15:59
12/03/2016 16:58,2990,bus,2003,manual,101,touran,150000,12,gasoline,volkswagen,no,12/03/2016 00:00,0,55743,12/03/2016 16:58
29/03/2016 08:36,12300,coupe,2012,manual,105,beetle,40000,11,petrol,volkswagen,no,29/03/2016 00:00,0,88045,05/04/2016 19:16
09/03/2016 22:50,3500,wagon,2003,auto,170,c_klasse,150000,10,gasoline,mercedes_benz,no,09/03/2016 00:00,0,14793,16/03/2016 13:15
14/03/2016 13:38,1600,wagon,2003,manual,107,3_reihe,150000,8,gasoline,peugeot,no,14/03/2016 00:00,0,54411,17/03/2016 01:17
25/03/2016 17:54,7200,sedan,2004,auto,177,e_klasse,150000,4,,mercedes_benz,no,25/03/2016 00:00,0,53332,01/04/2016 02:44
08/03/2016 15:37,12500,suv,2007,manual,171,navara,150000,12,gasoline,nissan,no,08/03/2016 00:00,0,38239,02/04/2016 09:18
25/03/2016 15:38,370,small,1996,manual,53,twingo,125000,4,petrol,renault,no,25/03/2016 00:00,0,32105,06/04/2016 19:16
26/03/2016 13:54,1290,,2018,manual,0,megane,5000,2,petrol,renault,,26/03/2016 00:00,0,45663,06/04/2016 01:47
26/03/2016 17:56,1850,wagon,2004,manual,120,vectra,150000,0,gasoline,opel,no,26/03/2016 00:00,0,48599,06/04/2016 06:46
23/03/2016 16:42,549,sedan,1998,auto,177,other,150000,11,petrol,rover,yes,23/03/2016 00:00,0,48351,29/03/2016 11:16
07/03/2016 16:42,10000,wagon,2005,auto,1631,a4,150000,9,gasoline,audi,,07/03/2016 00:00,0,18311,29/03/2016 09:15
07/03/2016 18:39,14600,wagon,2010,manual,156,5_reihe,70000,12,petrol,peugeot,no,07/03/2016 00:00,0,83308,07/04/2016 01:44
29/03/2016 17:39,3490,,2018,manual,90,focus,150000,6,gasoline,ford,no,29/03/2016 00:00,0,9669,06/04/2016 03:16
04/04/2016 18:54,10500,sedan,2011,manual,105,a3,90000,4,petrol,audi,no,04/04/2016 00:00,0,38100,06/04/2016 21:16
25/03/2016 14:42,8000,small,2013,manual,60,up,60000,4,petrol,volkswagen,no,25/03/2016 00:00,0,94481,06/04/2016 17:17
07/03/2016 16:42,0,,2000,manual,58,twingo,150000,0,,renault,yes,07/03/2016 00:00,0,58636,05/04/2016 16:47
08/03/2016 12:50,2300,wagon,2004,manual,125,zafira,30000,0,gasoline,opel,no,08/03/2016 00:00,0,66538,05/04/2016 13:45
